name,d,p,drate,state,gender,age
Colon-Rectum Cancers,0.0,1373437.0,0.0,North Carolina,both,15_24
Congenital Anomalies,0.0,1373437.0,0.0,North Carolina,both,15_24
Coronary Heart Disease,0.0,1373437.0,0.0,North Carolina,both,15_24
Diabetes Mellitus,0.0,1373437.0,0.0,North Carolina,both,15_24
Diarrhoeal diseases,0.0,1373437.0,0.0,North Carolina,both,15_24
Drug Use,0.0,1373437.0,0.0,North Carolina,both,15_24
Endocrine Disorders,16.0,1373437.0,1.1649606061290034e-05,North Carolina,both,15_24
Falls,0.0,1373437.0,0.0,North Carolina,both,15_24
Fires,0.0,1373437.0,0.0,North Carolina,both,15_24
HIV/AIDS,0.0,1373437.0,0.0,North Carolina,both,15_24
Hepatitis C,0.0,1373437.0,0.0,North Carolina,both,15_24
Homicide,155.0,1373437.0,0.0001128555587187472,North Carolina,both,15_24
Hypertension,0.0,1373437.0,0.0,North Carolina,both,15_24
Inflammatory/Heart,0.0,1373437.0,0.0,North Carolina,both,15_24
Influenza & Pneumonia,0.0,1373437.0,0.0,North Carolina,both,15_24
Kidney Disease,0.0,1373437.0,0.0,North Carolina,both,15_24
Leukemia,0.0,1373437.0,0.0,North Carolina,both,15_24
Liver Cancer,0.0,1373437.0,0.0,North Carolina,both,15_24
Liver Disease,0.0,1373437.0,0.0,North Carolina,both,15_24
Low Birth Weight,0.0,1373437.0,0.0,North Carolina,both,15_24
Lung Cancers,0.0,1373437.0,0.0,North Carolina,both,15_24
Lung Disease,0.0,1373437.0,0.0,North Carolina,both,15_24
Lymphomas,0.0,1373437.0,0.0,North Carolina,both,15_24
Malnutrition,0.0,1373437.0,0.0,North Carolina,both,15_24
Multiple Sclerosis,0.0,1373437.0,0.0,North Carolina,both,15_24
Oesophagus Cancer,0.0,1373437.0,0.0,North Carolina,both,15_24
Oral Cancer,0.0,1373437.0,0.0,North Carolina,both,15_24
Other Injuries,26.0,1373437.0,1.8930609849596305e-05,North Carolina,both,15_24
Other Neoplasms,0.0,1373437.0,0.0,North Carolina,both,15_24
Ovary Cancer,0.0,1373437.0,0.0,North Carolina,both,15_24
Pancreas Cancer,0.0,1373437.0,0.0,North Carolina,both,15_24
Parkinson's Disease,0.0,1373437.0,0.0,North Carolina,both,15_24
Peptic Ulcer Disease,0.0,1373437.0,0.0,North Carolina,both,15_24
Poisonings,224.0,1373437.0,0.00016309448485806046,North Carolina,both,15_24
Prostate Cancer,0.0,1373437.0,0.0,North Carolina,both,15_24
Rheumatic/Heart,0.0,1373437.0,0.0,North Carolina,both,15_24
Road Traffic Accidents,247.0,1373437.0,0.0001798407935711649,North Carolina,both,15_24
Skin Cancers,0.0,1373437.0,0.0,North Carolina,both,15_24
Skin Disease,0.0,1373437.0,0.0,North Carolina,both,15_24
Stomach Cancer,0.0,1373437.0,0.0,North Carolina,both,15_24
Stroke,0.0,1373437.0,0.0,North Carolina,both,15_24
Suicide,180.0,1373437.0,0.00013105806818951288,North Carolina,both,15_24
Uterin Cancer,0.0,1373437.0,0.0,North Carolina,both,15_24
Birth Trauma,0.0,1373437.0,0.0,North Carolina,both,15_24
Drownings,22.0,1373437.0,1.6018208334273798e-05,North Carolina,both,15_24
Maternal Conditions,0.0,1373437.0,0.0,North Carolina,both,15_24
Epilepsy,0.0,1373437.0,0.0,North Carolina,both,15_24
Rheumatoid Arthritis,0.0,1373437.0,0.0,North Carolina,both,15_24
Alcohol,0.0,545621.0,0.0,Virginia,female,15_24
Alzheimers,0.0,545621.0,0.0,Virginia,female,15_24
Anaemia,0.0,545621.0,0.0,Virginia,female,15_24
Asthma,0.0,545621.0,0.0,Virginia,female,15_24
Birth Trauma,0.0,545621.0,0.0,Virginia,female,15_24
Bladder Cancer,0.0,545621.0,0.0,Virginia,female,15_24
Breast Cancer,0.0,545621.0,0.0,Virginia,female,15_24
Cervical Cancer,0.0,545621.0,0.0,Virginia,female,15_24
Colon-Rectum Cancers,0.0,545621.0,0.0,Virginia,female,15_24
Congenital Anomalies,0.0,545621.0,0.0,Virginia,female,15_24
Coronary Heart Disease,0.0,545621.0,0.0,Virginia,female,15_24
Diabetes Mellitus,0.0,545621.0,0.0,Virginia,female,15_24
Diarrhoeal diseases,0.0,545621.0,0.0,Virginia,female,15_24
Endocrine Disorders,0.0,545621.0,0.0,Virginia,female,15_24
Epilepsy,0.0,545621.0,0.0,Virginia,female,15_24
Falls,0.0,545621.0,0.0,Virginia,female,15_24
HIV/AIDS,0.0,545621.0,0.0,Virginia,female,15_24
Hepatitis C,0.0,545621.0,0.0,Virginia,female,15_24
Homicide,15.0,545621.0,2.7491610476869477e-05,Virginia,female,15_24
Hypertension,0.0,545621.0,0.0,Virginia,female,15_24
Inflammatory/Heart,0.0,545621.0,0.0,Virginia,female,15_24
Influenza & Pneumonia,0.0,545621.0,0.0,Virginia,female,15_24
Kidney Disease,0.0,545621.0,0.0,Virginia,female,15_24
Leukemia,0.0,545621.0,0.0,Virginia,female,15_24
Liver Cancer,0.0,545621.0,0.0,Virginia,female,15_24
Liver Disease,0.0,545621.0,0.0,Virginia,female,15_24
Low Birth Weight,0.0,545621.0,0.0,Virginia,female,15_24
Lung Cancers,0.0,545621.0,0.0,Virginia,female,15_24
Lung Disease,0.0,545621.0,0.0,Virginia,female,15_24
Lymphomas,0.0,545621.0,0.0,Virginia,female,15_24
Malnutrition,0.0,545621.0,0.0,Virginia,female,15_24
Maternal Conditions,0.0,545621.0,0.0,Virginia,female,15_24
Multiple Sclerosis,0.0,545621.0,0.0,Virginia,female,15_24
Oesophagus Cancer,0.0,545621.0,0.0,Virginia,female,15_24
Oral Cancer,0.0,545621.0,0.0,Virginia,female,15_24
Other Injuries,0.0,545621.0,0.0,Virginia,female,15_24
Other Neoplasms,0.0,545621.0,0.0,Virginia,female,15_24
Ovary Cancer,0.0,545621.0,0.0,Virginia,female,15_24
Pancreas Cancer,0.0,545621.0,0.0,Virginia,female,15_24
Parkinson's Disease,0.0,545621.0,0.0,Virginia,female,15_24
Poisonings,34.0,545621.0,6.231431708090415e-05,Virginia,female,15_24
Rheumatic/Heart,0.0,545621.0,0.0,Virginia,female,15_24
Rheumatoid Arthritis,0.0,545621.0,0.0,Virginia,female,15_24
Road Traffic Accidents,44.0,545621.0,8.064205739881712e-05,Virginia,female,15_24
Skin Cancers,0.0,545621.0,0.0,Virginia,female,15_24
Skin Disease,0.0,545621.0,0.0,Virginia,female,15_24
Stomach Cancer,0.0,545621.0,0.0,Virginia,female,15_24
Stroke,0.0,545621.0,0.0,Virginia,female,15_24
Suicide,23.0,545621.0,4.2153802731199865e-05,Virginia,female,15_24
Uterin Cancer,0.0,545621.0,0.0,Virginia,female,15_24
Alcohol,0.0,577125.0,0.0,Virginia,male,15_24
Alzheimers,0.0,577125.0,0.0,Virginia,male,15_24
Anaemia,0.0,577125.0,0.0,Virginia,male,15_24
Appendicitis,0.0,577125.0,0.0,Virginia,male,15_24
Asthma,0.0,577125.0,0.0,Virginia,male,15_24
Birth Trauma,0.0,577125.0,0.0,Virginia,male,15_24
Bladder Cancer,0.0,577125.0,0.0,Virginia,male,15_24
Colon-Rectum Cancers,0.0,577125.0,0.0,Virginia,male,15_24
Congenital Anomalies,0.0,577125.0,0.0,Virginia,male,15_24
Coronary Heart Disease,0.0,577125.0,0.0,Virginia,male,15_24
Diabetes Mellitus,0.0,577125.0,0.0,Virginia,male,15_24
Diarrhoeal diseases,0.0,577125.0,0.0,Virginia,male,15_24
Drownings,0.0,577125.0,0.0,Virginia,male,15_24
Drug Use,0.0,577125.0,0.0,Virginia,male,15_24
Endocrine Disorders,0.0,577125.0,0.0,Virginia,male,15_24
Falls,0.0,577125.0,0.0,Virginia,male,15_24
Fires,0.0,577125.0,0.0,Virginia,male,15_24
HIV/AIDS,0.0,577125.0,0.0,Virginia,male,15_24
Hepatitis C,0.0,577125.0,0.0,Virginia,male,15_24
Homicide,110.0,577125.0,0.00019059995668182803,Virginia,male,15_24
Hypertension,0.0,577125.0,0.0,Virginia,male,15_24
Inflammatory/Heart,0.0,577125.0,0.0,Virginia,male,15_24
Influenza & Pneumonia,0.0,577125.0,0.0,Virginia,male,15_24
Kidney Disease,0.0,577125.0,0.0,Virginia,male,15_24
Leukemia,0.0,577125.0,0.0,Virginia,male,15_24
Liver Cancer,0.0,577125.0,0.0,Virginia,male,15_24
Liver Disease,0.0,577125.0,0.0,Virginia,male,15_24
Low Birth Weight,0.0,577125.0,0.0,Virginia,male,15_24
Lung Cancers,0.0,577125.0,0.0,Virginia,male,15_24
Lung Disease,0.0,577125.0,0.0,Virginia,male,15_24
Lymphomas,0.0,577125.0,0.0,Virginia,male,15_24
Malnutrition,0.0,577125.0,0.0,Virginia,male,15_24
Multiple Sclerosis,0.0,577125.0,0.0,Virginia,male,15_24
Oesophagus Cancer,0.0,577125.0,0.0,Virginia,male,15_24
Oral Cancer,0.0,577125.0,0.0,Virginia,male,15_24
Other Injuries,17.0,577125.0,2.945635694173706e-05,Virginia,male,15_24
Other Neoplasms,0.0,577125.0,0.0,Virginia,male,15_24
Pancreas Cancer,0.0,577125.0,0.0,Virginia,male,15_24
Parkinson's Disease,0.0,577125.0,0.0,Virginia,male,15_24
Peptic Ulcer Disease,0.0,577125.0,0.0,Virginia,male,15_24
Poisonings,79.0,577125.0,0.00013688542343513104,Virginia,male,15_24
Prostate Cancer,0.0,577125.0,0.0,Virginia,male,15_24
Prostatic Hypertrophy,0.0,577125.0,0.0,Virginia,male,15_24
Rheumatic/Heart,0.0,577125.0,0.0,Virginia,male,15_24
Road Traffic Accidents,101.0,577125.0,0.00017500541477149663,Virginia,male,15_24
Skin Cancers,0.0,577125.0,0.0,Virginia,male,15_24
Skin Disease,0.0,577125.0,0.0,Virginia,male,15_24
Stomach Cancer,0.0,577125.0,0.0,Virginia,male,15_24
Stroke,0.0,577125.0,0.0,Virginia,male,15_24
Suicide,140.0,577125.0,0.0002425817630495993,Virginia,male,15_24
Alcohol,0.0,1122746.0,0.0,Virginia,both,15_24
Alzheimers,0.0,1122746.0,0.0,Virginia,both,15_24
Anaemia,0.0,1122746.0,0.0,Virginia,both,15_24
Bladder Cancer,0.0,1122746.0,0.0,Virginia,both,15_24
Breast Cancer,0.0,1122746.0,0.0,Virginia,both,15_24
Cervical Cancer,0.0,1122746.0,0.0,Virginia,both,15_24
Colon-Rectum Cancers,0.0,1122746.0,0.0,Virginia,both,15_24
Congenital Anomalies,0.0,1122746.0,0.0,Virginia,both,15_24
Coronary Heart Disease,0.0,1122746.0,0.0,Virginia,both,15_24
Diabetes Mellitus,0.0,1122746.0,0.0,Virginia,both,15_24
Diarrhoeal diseases,0.0,1122746.0,0.0,Virginia,both,15_24
Endocrine Disorders,0.0,1122746.0,0.0,Virginia,both,15_24
Epilepsy,0.0,1122746.0,0.0,Virginia,both,15_24
Falls,0.0,1122746.0,0.0,Virginia,both,15_24
Fires,0.0,1122746.0,0.0,Virginia,both,15_24
HIV/AIDS,0.0,1122746.0,0.0,Virginia,both,15_24
Hepatitis C,0.0,1122746.0,0.0,Virginia,both,15_24
Homicide,125.0,1122746.0,0.00011133417531658986,Virginia,both,15_24
Hypertension,0.0,1122746.0,0.0,Virginia,both,15_24
Inflammatory/Heart,0.0,1122746.0,0.0,Virginia,both,15_24
Influenza & Pneumonia,0.0,1122746.0,0.0,Virginia,both,15_24
Kidney Disease,0.0,1122746.0,0.0,Virginia,both,15_24
Leukemia,0.0,1122746.0,0.0,Virginia,both,15_24
Liver Cancer,0.0,1122746.0,0.0,Virginia,both,15_24
Liver Disease,0.0,1122746.0,0.0,Virginia,both,15_24
Low Birth Weight,0.0,1122746.0,0.0,Virginia,both,15_24
Lung Cancers,0.0,1122746.0,0.0,Virginia,both,15_24
Lung Disease,0.0,1122746.0,0.0,Virginia,both,15_24
Lymphomas,0.0,1122746.0,0.0,Virginia,both,15_24
Malnutrition,0.0,1122746.0,0.0,Virginia,both,15_24
Multiple Sclerosis,0.0,1122746.0,0.0,Virginia,both,15_24
Oesophagus Cancer,0.0,1122746.0,0.0,Virginia,both,15_24
Oral Cancer,0.0,1122746.0,0.0,Virginia,both,15_24
Other Injuries,22.0,1122746.0,1.9594814855719815e-05,Virginia,both,15_24
Other Neoplasms,0.0,1122746.0,0.0,Virginia,both,15_24
Ovary Cancer,0.0,1122746.0,0.0,Virginia,both,15_24
Pancreas Cancer,0.0,1122746.0,0.0,Virginia,both,15_24
Parkinson's Disease,0.0,1122746.0,0.0,Virginia,both,15_24
Peptic Ulcer Disease,0.0,1122746.0,0.0,Virginia,both,15_24
Poisonings,113.0,1122746.0,0.00010064609448619724,Virginia,both,15_24
Prostate Cancer,0.0,1122746.0,0.0,Virginia,both,15_24
Rheumatic/Heart,0.0,1122746.0,0.0,Virginia,both,15_24
Rheumatoid Arthritis,0.0,1122746.0,0.0,Virginia,both,15_24
Road Traffic Accidents,145.0,1122746.0,0.00012914764336724425,Virginia,both,15_24
Skin Cancers,0.0,1122746.0,0.0,Virginia,both,15_24
Skin Disease,0.0,1122746.0,0.0,Virginia,both,15_24
Stomach Cancer,0.0,1122746.0,0.0,Virginia,both,15_24
Stroke,0.0,1122746.0,0.0,Virginia,both,15_24
Suicide,163.0,1122746.0,0.00014517976461283317,Virginia,both,15_24
Uterin Cancer,0.0,1122746.0,0.0,Virginia,both,15_24
Birth Trauma,0.0,1122746.0,0.0,Virginia,both,15_24
Maternal Conditions,0.0,1122746.0,0.0,Virginia,both,15_24
Drug Use,0.0,1122746.0,0.0,Virginia,both,15_24
Asthma,0.0,1122746.0,0.0,Virginia,both,15_24
Drownings,0.0,1122746.0,0.0,Virginia,both,15_24
Prostatic Hypertrophy,0.0,1122746.0,0.0,Virginia,both,15_24
Alcohol,0.0,473600.0,0.0,Massachusetts,female,15_24
Alzheimers,0.0,473600.0,0.0,Massachusetts,female,15_24
Anaemia,0.0,473600.0,0.0,Massachusetts,female,15_24
Appendicitis,0.0,473600.0,0.0,Massachusetts,female,15_24
Asthma,0.0,473600.0,0.0,Massachusetts,female,15_24
Birth Trauma,0.0,473600.0,0.0,Massachusetts,female,15_24
Bladder Cancer,0.0,473600.0,0.0,Massachusetts,female,15_24
Breast Cancer,0.0,473600.0,0.0,Massachusetts,female,15_24
Cervical Cancer,0.0,473600.0,0.0,Massachusetts,female,15_24
Colon-Rectum Cancers,0.0,473600.0,0.0,Massachusetts,female,15_24
Congenital Anomalies,0.0,473600.0,0.0,Massachusetts,female,15_24
Coronary Heart Disease,0.0,473600.0,0.0,Massachusetts,female,15_24
Diabetes Mellitus,0.0,473600.0,0.0,Massachusetts,female,15_24
Diarrhoeal diseases,0.0,473600.0,0.0,Massachusetts,female,15_24
Drug Use,0.0,473600.0,0.0,Massachusetts,female,15_24
Endocrine Disorders,0.0,473600.0,0.0,Massachusetts,female,15_24
Falls,0.0,473600.0,0.0,Massachusetts,female,15_24
HIV/AIDS,0.0,473600.0,0.0,Massachusetts,female,15_24
Hepatitis C,0.0,473600.0,0.0,Massachusetts,female,15_24
Homicide,0.0,473600.0,0.0,Massachusetts,female,15_24
Hypertension,0.0,473600.0,0.0,Massachusetts,female,15_24
Inflammatory/Heart,0.0,473600.0,0.0,Massachusetts,female,15_24
Influenza & Pneumonia,0.0,473600.0,0.0,Massachusetts,female,15_24
Kidney Disease,0.0,473600.0,0.0,Massachusetts,female,15_24
Leukemia,0.0,473600.0,0.0,Massachusetts,female,15_24
Liver Cancer,0.0,473600.0,0.0,Massachusetts,female,15_24
Liver Disease,0.0,473600.0,0.0,Massachusetts,female,15_24
Low Birth Weight,0.0,473600.0,0.0,Massachusetts,female,15_24
Lung Cancers,0.0,473600.0,0.0,Massachusetts,female,15_24
Lung Disease,0.0,473600.0,0.0,Massachusetts,female,15_24
Lymphomas,0.0,473600.0,0.0,Massachusetts,female,15_24
Malnutrition,0.0,473600.0,0.0,Massachusetts,female,15_24
Multiple Sclerosis,0.0,473600.0,0.0,Massachusetts,female,15_24
Oesophagus Cancer,0.0,473600.0,0.0,Massachusetts,female,15_24
Oral Cancer,0.0,473600.0,0.0,Massachusetts,female,15_24
Other Injuries,0.0,473600.0,0.0,Massachusetts,female,15_24
Other Neoplasms,0.0,473600.0,0.0,Massachusetts,female,15_24
Ovary Cancer,0.0,473600.0,0.0,Massachusetts,female,15_24
Pancreas Cancer,0.0,473600.0,0.0,Massachusetts,female,15_24
Parkinson's Disease,0.0,473600.0,0.0,Massachusetts,female,15_24
Peptic Ulcer Disease,0.0,473600.0,0.0,Massachusetts,female,15_24
Poisonings,30.0,473600.0,6.33445945945946e-05,Massachusetts,female,15_24
Rheumatic/Heart,0.0,473600.0,0.0,Massachusetts,female,15_24
Road Traffic Accidents,22.0,473600.0,4.64527027027027e-05,Massachusetts,female,15_24
Skin Cancers,0.0,473600.0,0.0,Massachusetts,female,15_24
Skin Disease,0.0,473600.0,0.0,Massachusetts,female,15_24
Stomach Cancer,0.0,473600.0,0.0,Massachusetts,female,15_24
Stroke,0.0,473600.0,0.0,Massachusetts,female,15_24
Suicide,19.0,473600.0,4.011824324324324e-05,Massachusetts,female,15_24
Uterin Cancer,0.0,473600.0,0.0,Massachusetts,female,15_24
Alcohol,0.0,475517.0,0.0,Massachusetts,male,15_24
Alzheimers,0.0,475517.0,0.0,Massachusetts,male,15_24
Anaemia,0.0,475517.0,0.0,Massachusetts,male,15_24
Appendicitis,0.0,475517.0,0.0,Massachusetts,male,15_24
Asthma,0.0,475517.0,0.0,Massachusetts,male,15_24
Bladder Cancer,0.0,475517.0,0.0,Massachusetts,male,15_24
Colon-Rectum Cancers,0.0,475517.0,0.0,Massachusetts,male,15_24
Congenital Anomalies,0.0,475517.0,0.0,Massachusetts,male,15_24
Coronary Heart Disease,0.0,475517.0,0.0,Massachusetts,male,15_24
Diabetes Mellitus,0.0,475517.0,0.0,Massachusetts,male,15_24
Diarrhoeal diseases,0.0,475517.0,0.0,Massachusetts,male,15_24
Drug Use,0.0,475517.0,0.0,Massachusetts,male,15_24
Endocrine Disorders,0.0,475517.0,0.0,Massachusetts,male,15_24
Falls,0.0,475517.0,0.0,Massachusetts,male,15_24
HIV/AIDS,0.0,475517.0,0.0,Massachusetts,male,15_24
Hepatitis C,0.0,475517.0,0.0,Massachusetts,male,15_24
Homicide,45.0,475517.0,9.463384064081831e-05,Massachusetts,male,15_24
Hypertension,0.0,475517.0,0.0,Massachusetts,male,15_24
Inflammatory/Heart,0.0,475517.0,0.0,Massachusetts,male,15_24
Influenza & Pneumonia,0.0,475517.0,0.0,Massachusetts,male,15_24
Kidney Disease,0.0,475517.0,0.0,Massachusetts,male,15_24
Leukemia,0.0,475517.0,0.0,Massachusetts,male,15_24
Liver Cancer,0.0,475517.0,0.0,Massachusetts,male,15_24
Liver Disease,0.0,475517.0,0.0,Massachusetts,male,15_24
Low Birth Weight,0.0,475517.0,0.0,Massachusetts,male,15_24
Lung Cancers,0.0,475517.0,0.0,Massachusetts,male,15_24
Lung Disease,0.0,475517.0,0.0,Massachusetts,male,15_24
Lymphomas,0.0,475517.0,0.0,Massachusetts,male,15_24
Malnutrition,0.0,475517.0,0.0,Massachusetts,male,15_24
Multiple Sclerosis,0.0,475517.0,0.0,Massachusetts,male,15_24
Oesophagus Cancer,0.0,475517.0,0.0,Massachusetts,male,15_24
Oral Cancer,0.0,475517.0,0.0,Massachusetts,male,15_24
Osteoarthritis,0.0,475517.0,0.0,Massachusetts,male,15_24
Other Injuries,0.0,475517.0,0.0,Massachusetts,male,15_24
Other Neoplasms,0.0,475517.0,0.0,Massachusetts,male,15_24
Pancreas Cancer,0.0,475517.0,0.0,Massachusetts,male,15_24
Parkinson's Disease,0.0,475517.0,0.0,Massachusetts,male,15_24
Peptic Ulcer Disease,0.0,475517.0,0.0,Massachusetts,male,15_24
Pertussis,0.0,475517.0,0.0,Massachusetts,male,15_24
Poisonings,111.0,475517.0,0.00023343014024735184,Massachusetts,male,15_24
Prostate Cancer,0.0,475517.0,0.0,Massachusetts,male,15_24
Prostatic Hypertrophy,0.0,475517.0,0.0,Massachusetts,male,15_24
Rheumatic/Heart,0.0,475517.0,0.0,Massachusetts,male,15_24
Rheumatoid Arthritis,0.0,475517.0,0.0,Massachusetts,male,15_24
Road Traffic Accidents,54.0,475517.0,0.00011356060876898196,Massachusetts,male,15_24
Skin Cancers,0.0,475517.0,0.0,Massachusetts,male,15_24
Skin Disease,0.0,475517.0,0.0,Massachusetts,male,15_24
Stomach Cancer,0.0,475517.0,0.0,Massachusetts,male,15_24
Stroke,0.0,475517.0,0.0,Massachusetts,male,15_24
Suicide,61.0,475517.0,0.00012828142842422036,Massachusetts,male,15_24
Alcohol,0.0,949117.0,0.0,Massachusetts,both,15_24
Alzheimers,0.0,949117.0,0.0,Massachusetts,both,15_24
Anaemia,0.0,949117.0,0.0,Massachusetts,both,15_24
Asthma,0.0,949117.0,0.0,Massachusetts,both,15_24
Birth Trauma,0.0,949117.0,0.0,Massachusetts,both,15_24
Bladder Cancer,0.0,949117.0,0.0,Massachusetts,both,15_24
Breast Cancer,0.0,949117.0,0.0,Massachusetts,both,15_24
Cervical Cancer,0.0,949117.0,0.0,Massachusetts,both,15_24
Colon-Rectum Cancers,0.0,949117.0,0.0,Massachusetts,both,15_24
Congenital Anomalies,0.0,949117.0,0.0,Massachusetts,both,15_24
Coronary Heart Disease,0.0,949117.0,0.0,Massachusetts,both,15_24
Diabetes Mellitus,0.0,949117.0,0.0,Massachusetts,both,15_24
Diarrhoeal diseases,0.0,949117.0,0.0,Massachusetts,both,15_24
Drug Use,0.0,949117.0,0.0,Massachusetts,both,15_24
Endocrine Disorders,0.0,949117.0,0.0,Massachusetts,both,15_24
Falls,0.0,949117.0,0.0,Massachusetts,both,15_24
HIV/AIDS,0.0,949117.0,0.0,Massachusetts,both,15_24
Hepatitis C,0.0,949117.0,0.0,Massachusetts,both,15_24
Homicide,49.0,949117.0,5.1626933244268095e-05,Massachusetts,both,15_24
Hypertension,0.0,949117.0,0.0,Massachusetts,both,15_24
Inflammatory/Heart,0.0,949117.0,0.0,Massachusetts,both,15_24
Influenza & Pneumonia,0.0,949117.0,0.0,Massachusetts,both,15_24
Kidney Disease,0.0,949117.0,0.0,Massachusetts,both,15_24
Leukemia,0.0,949117.0,0.0,Massachusetts,both,15_24
Liver Cancer,0.0,949117.0,0.0,Massachusetts,both,15_24
Liver Disease,0.0,949117.0,0.0,Massachusetts,both,15_24
Low Birth Weight,0.0,949117.0,0.0,Massachusetts,both,15_24
Lung Cancers,0.0,949117.0,0.0,Massachusetts,both,15_24
Lung Disease,0.0,949117.0,0.0,Massachusetts,both,15_24
Lymphomas,0.0,949117.0,0.0,Massachusetts,both,15_24
Malnutrition,0.0,949117.0,0.0,Massachusetts,both,15_24
Multiple Sclerosis,0.0,949117.0,0.0,Massachusetts,both,15_24
Oesophagus Cancer,0.0,949117.0,0.0,Massachusetts,both,15_24
Oral Cancer,0.0,949117.0,0.0,Massachusetts,both,15_24
Other Injuries,14.0,949117.0,1.475055235550517e-05,Massachusetts,both,15_24
Other Neoplasms,0.0,949117.0,0.0,Massachusetts,both,15_24
Ovary Cancer,0.0,949117.0,0.0,Massachusetts,both,15_24
Pancreas Cancer,0.0,949117.0,0.0,Massachusetts,both,15_24
Parkinson's Disease,0.0,949117.0,0.0,Massachusetts,both,15_24
Peptic Ulcer Disease,0.0,949117.0,0.0,Massachusetts,both,15_24
Poisonings,141.0,949117.0,0.00014855913443758778,Massachusetts,both,15_24
Prostate Cancer,0.0,949117.0,0.0,Massachusetts,both,15_24
Rheumatic/Heart,0.0,949117.0,0.0,Massachusetts,both,15_24
Road Traffic Accidents,76.0,949117.0,8.007442707274234e-05,Massachusetts,both,15_24
Skin Cancers,0.0,949117.0,0.0,Massachusetts,both,15_24
Skin Disease,0.0,949117.0,0.0,Massachusetts,both,15_24
Stomach Cancer,0.0,949117.0,0.0,Massachusetts,both,15_24
Stroke,0.0,949117.0,0.0,Massachusetts,both,15_24
Suicide,80.0,949117.0,8.428887060288669e-05,Massachusetts,both,15_24
Uterin Cancer,0.0,949117.0,0.0,Massachusetts,both,15_24
Fires,0.0,949117.0,0.0,Massachusetts,both,15_24
Depression,0.0,949117.0,0.0,Massachusetts,both,15_24
Rheumatoid Arthritis,0.0,949117.0,0.0,Massachusetts,both,15_24
Alcohol,0.0,239645.0,0.0,Connecticut,female,15_24
Alzheimers,0.0,239645.0,0.0,Connecticut,female,15_24
Anaemia,0.0,239645.0,0.0,Connecticut,female,15_24
Appendicitis,0.0,239645.0,0.0,Connecticut,female,15_24
Asthma,0.0,239645.0,0.0,Connecticut,female,15_24
Bladder Cancer,0.0,239645.0,0.0,Connecticut,female,15_24
Breast Cancer,0.0,239645.0,0.0,Connecticut,female,15_24
Colon-Rectum Cancers,0.0,239645.0,0.0,Connecticut,female,15_24
Congenital Anomalies,0.0,239645.0,0.0,Connecticut,female,15_24
Coronary Heart Disease,0.0,239645.0,0.0,Connecticut,female,15_24
Diabetes Mellitus,0.0,239645.0,0.0,Connecticut,female,15_24
Diarrhoeal diseases,0.0,239645.0,0.0,Connecticut,female,15_24
Diphtheria,0.0,239645.0,0.0,Connecticut,female,15_24
Endocrine Disorders,0.0,239645.0,0.0,Connecticut,female,15_24
Falls,0.0,239645.0,0.0,Connecticut,female,15_24
Fires,0.0,239645.0,0.0,Connecticut,female,15_24
Hypertension,0.0,239645.0,0.0,Connecticut,female,15_24
Inflammatory/Heart,0.0,239645.0,0.0,Connecticut,female,15_24
Influenza & Pneumonia,0.0,239645.0,0.0,Connecticut,female,15_24
Kidney Disease,0.0,239645.0,0.0,Connecticut,female,15_24
Leukemia,0.0,239645.0,0.0,Connecticut,female,15_24
Liver Cancer,0.0,239645.0,0.0,Connecticut,female,15_24
Liver Disease,0.0,239645.0,0.0,Connecticut,female,15_24
Low Birth Weight,0.0,239645.0,0.0,Connecticut,female,15_24
Lung Cancers,0.0,239645.0,0.0,Connecticut,female,15_24
Lung Disease,0.0,239645.0,0.0,Connecticut,female,15_24
Lymphomas,0.0,239645.0,0.0,Connecticut,female,15_24
Malnutrition,0.0,239645.0,0.0,Connecticut,female,15_24
Multiple Sclerosis,0.0,239645.0,0.0,Connecticut,female,15_24
Oesophagus Cancer,0.0,239645.0,0.0,Connecticut,female,15_24
Oral conditions,0.0,239645.0,0.0,Connecticut,female,15_24
Osteoarthritis,0.0,239645.0,0.0,Connecticut,female,15_24
Other Injuries,0.0,239645.0,0.0,Connecticut,female,15_24
Other Neoplasms,0.0,239645.0,0.0,Connecticut,female,15_24
Ovary Cancer,0.0,239645.0,0.0,Connecticut,female,15_24
